resolved_timestamp,event_name,league,game_id,market_type,outcome_name,won,max_implied_prob,max_clob_buy_price,first_seen_timestamp,last_seen_timestamp,minutes_tracked
2026-03-01T04:01:17.557352+00:00,Vancouver Whitecaps FC vs. Toronto FC,mls-2025,90104109,moneyline,Yes,true,0.99,0,2026-03-01T03:55:56.706171+00:00,2026-03-01T03:57:17.723650+00:00,1.4
2026-03-01T04:03:57.085694+00:00,Tarleton State Texans vs. California Baptist Lancers,ncaa-cbb,66863,moneyline,Over,true,0.99,0.9,2026-03-01T02:00:40.698741+00:00,2026-03-01T03:59:58.028957+00:00,119.3
2026-03-01T04:03:57.085694+00:00,Vancouver Whitecaps FC vs. Toronto FC,mls-2025,90104109,moneyline,No,true,0.99,0.97,2026-03-01T02:30:15.296919+00:00,2026-03-01T03:59:58.028957+00:00,89.7
2026-03-01T04:23:46.171860+00:00,Penn Quakers vs. Dartmouth Big Green (W),cwbb,145845,moneyline,Penn Quakers,true,0.99,0.999,2026-02-28T22:00:57.912784+00:00,2026-03-01T04:18:39.773797+00:00,377.7
2026-03-01T04:23:46.171860+00:00,UC Riverside Highlanders vs. CSUN Matadors (W),cwbb,145223,moneyline,UC Riverside Highlanders,true,0.99,0.999,2026-03-01T02:45:05.672739+00:00,2026-03-01T04:18:39.773797+00:00,93.6
2026-03-01T04:26:27.957438+00:00,"T20 Series New Zealand vs Zimbabwe, Women: New Zealand vs Zimbabwe",international-cricket,,moneyline,Yes,true,0.99,0,2026-03-01T04:14:37.799081+00:00,2026-03-01T04:21:20.552341+00:00,6.7
2026-03-01T04:39:55.562641+00:00,Long Beach State Beach vs. Bakersfield Roadrunners,ncaa-cbb,70177,moneyline,Over,true,0.99,0.99,2026-03-01T02:30:15.296919+00:00,2026-03-01T04:35:53.522684+00:00,125.6
2026-03-01T04:39:55.562641+00:00,Long Beach State Beach vs. Bakersfield Roadrunners,ncaa-cbb,70177,moneyline,Over,true,0.99,0.98,2026-03-01T02:30:15.296919+00:00,2026-03-01T04:35:53.522684+00:00,125.6
2026-03-01T05:40:39.410323+00:00,Canucks vs. Kraken,nhl-2026,30024919,spread,Kraken,true,0.99,0.96,2026-03-01T03:01:11.986028+00:00,2026-03-01T05:36:31.455530+00:00,155.3
2026-03-01T05:40:39.410323+00:00,Gonzaga Bulldogs vs. Saint Mary's Gaels,ncaa-cbb,72307,spread,Saint Mary's Gaels,true,0.99,0.999,2026-03-01T03:30:24.990481+00:00,2026-03-01T05:36:31.455530+00:00,126.1
2026-03-01T05:51:39.150017+00:00,UC Santa Barbara Gauchos vs. UC Irvine Anteaters,ncaa-cbb,67703,moneyline,UC Irvine Anteaters,true,0.99,0.95,2026-03-01T03:30:24.990481+00:00,2026-03-01T05:47:31.045606+00:00,137.1
2026-03-01T06:08:01.625557+00:00,Roasso Kumamoto vs. Ōita Trinita,japan-j2-league,90108910,moneyline,No,true,0.99,0.99,2026-03-01T04:01:17.557352+00:00,2026-03-01T06:03:57.811476+00:00,122.7
2026-03-01T06:45:19.843800+00:00,"T20 Series Hong Kong vs Kuwait: Hong Kong, China vs Kuwait",international-cricket,,moneyline,Kuwait,true,0.99,0.001,2026-03-01T05:32:24.946642+00:00,2026-03-01T06:39:54.471979+00:00,67.5
2026-03-01T08:52:33.013807+00:00,"ODI Series Australia vs India, Women: Australia vs India",international-cricket,,moneyline,Australia,true,0.99,0.95,2026-03-01T03:47:56.700679+00:00,2026-03-01T08:49:21.440207+00:00,301.4
2026-03-01T09:46:05.932536+00:00,LoL: Invictus Gaming vs Ninjas in Pyjamas (BO5) - LPL Playoffs,league-of-legends,1352796,moneyline,Invictus Gaming,true,0.99,0.04,2026-03-01T09:00:45.876803+00:00,2026-03-01T09:42:40.515282+00:00,41.9
2026-03-01T10:08:53.265841+00:00,"T20 Series New Zealand vs Zimbabwe, Women: New Zealand vs Zimbabwe",international-cricket,,moneyline,Zimbabwe,true,0.99,0.999,2026-03-01T00:16:17.516810+00:00,2026-03-01T10:04:52.125839+00:00,588.6
2026-03-01T10:08:53.265841+00:00,T20 World Cup: Zimbabwe vs South Africa,international-cricket,,moneyline,Zimbabwe,true,0.99,0.902,2026-03-01T09:33:52.616033+00:00,2026-03-01T10:04:52.125839+00:00,31.0
2026-03-01T10:25:50.512999+00:00,T20 World Cup: Zimbabwe vs South Africa,international-cricket,,moneyline,Yes,true,0.99,0.98,2026-03-01T09:31:10.223062+00:00,2026-03-01T10:22:39.875776+00:00,51.5
2026-03-01T10:30:11.962220+00:00,"ODI Series Australia vs India, Women: Australia vs India - More Markets",international-cricket,,moneyline,Yes,true,0.99,0.553,2026-03-01T03:50:37.229774+00:00,2026-03-01T10:26:54.402147+00:00,396.3
2026-03-01T11:10:31.539982+00:00,Dota 2: Team Liquid vs Tundra Esports (BO3) - DreamLeague Playoffs,dota-2,1358123,over_under,Under,true,0.99,0.999,2026-02-28T18:15:50.085045+00:00,2026-03-01T11:06:44.665888+00:00,1010.9
2026-03-01T11:10:31.539982+00:00,"ODI Series Australia vs India, Women: Australia vs India - More Markets",international-cricket,,moneyline,Yes,true,0.99,0,2026-03-01T10:55:26.155382+00:00,2026-03-01T11:06:44.665888+00:00,11.3
2026-03-01T11:17:47.843291+00:00,"ODI Series Australia vs India, Women: Australia vs India - Team Top Batter",international-cricket,,moneyline,Yes,true,0.99,0.981,2026-03-01T09:55:56.916038+00:00,2026-03-01T11:14:01.319385+00:00,78.1
2026-03-01T11:27:09.289759+00:00,FK Dinamo Moskva vs. PFK Krylia Sovetov Samara,russian-premier-league,90091566,moneyline,No,true,0.99,0.95,2026-03-01T10:00:48.706038+00:00,2026-03-01T11:23:50.119038+00:00,83.0
2026-03-01T11:29:15.882626+00:00,Counter-Strike: PARIVISION vs SemperFi Esports (BO3) - ESL Pro League Stage 1,counter-strike,1376105,moneyline,PARIVISION,true,0.99,0,2026-03-01T10:30:11.962220+00:00,2026-03-01T11:26:05.290458+00:00,55.9
2026-03-01T11:42:12.759652+00:00,Counter-Strike: PARIVISION vs SemperFi Esports (BO3) - ESL Pro League Stage 1,counter-strike,1376105,moneyline,PARIVISION,true,0.99,0,2026-03-01T11:34:13.782814+00:00,2026-03-01T11:38:12.678299+00:00,4.0
2026-03-01T11:56:52.138572+00:00,Antalya: Moyuka Uchijima vs Anhelina Kalinina,wta,5207421,moneyline,Moyuka Uchijima,true,0.99,0.999,2026-03-01T09:46:05.932536+00:00,2026-03-01T11:52:47.380293+00:00,126.7
2026-03-01T11:58:09.316275+00:00,LoL: Invictus Gaming vs Ninjas in Pyjamas (BO5) - LPL Playoffs,league-of-legends,1352796,moneyline,Invictus Gaming,true,0.99,0,2026-03-01T11:00:40.221355+00:00,2026-03-01T11:54:14.134063+00:00,53.6
2026-03-01T12:28:33.030466+00:00,LoL: Invictus Gaming vs Ninjas in Pyjamas (BO5) - LPL Playoffs,league-of-legends,1352796,moneyline,Invictus Gaming,true,0.99,0,2026-03-01T12:07:02.198095+00:00,2026-03-01T12:24:34.932861+00:00,17.5
2026-03-01T12:29:53.744887+00:00,US Cremonese vs. AC Milan - Total Corners,serie-a-2025,,over_under,Over,true,0.99,0.06,2026-03-01T11:30:17.033934+00:00,2026-03-01T12:25:51.056328+00:00,55.6
2026-03-01T12:50:53.739017+00:00,US Cremonese vs. AC Milan - Total Corners,serie-a-2025,,over_under,Over,true,0.99,0,2026-03-01T12:33:52.816665+00:00,2026-03-01T12:47:00.055794+00:00,13.1
2026-03-01T13:33:00.966908+00:00,LoL: Invictus Gaming vs Ninjas in Pyjamas (BO5) - LPL Playoffs,league-of-legends,1352796,over_under,Under,true,0.99,0,2026-03-01T13:21:02.316834+00:00,2026-03-01T13:29:01.689782+00:00,8.0
2026-03-01T13:40:40.518368+00:00,T20 World Cup: India vs West Indies,international-cricket,,moneyline,India,true,0.99,0.999,2026-03-01T13:33:00.966908+00:00,2026-03-01T13:36:53.078813+00:00,3.9
2026-03-01T13:48:37.528432+00:00,Honor of Kings: AG Super Play vs TOP Esports Armor (BO5) - King Pro League Stage 2 Group A,honor-of-kings,1345073,over_under,Under,true,0.99,0,2026-03-01T12:00:30.985933+00:00,2026-03-01T13:44:37.655896+00:00,104.1
2026-03-01T13:48:37.528432+00:00,Honor of Kings: AG Super Play vs TOP Esports Armor (BO5) - King Pro League Stage 2 Group A,honor-of-kings,1345073,over_under,Under,true,0.99,0.04,2026-03-01T12:00:30.985933+00:00,2026-03-01T13:44:37.655896+00:00,104.1
2026-03-01T14:21:53.846817+00:00,T20 World Cup: India vs West Indies,international-cricket,,moneyline,Yes,true,0.99,0.981,2026-03-01T13:27:40.376099+00:00,2026-03-01T14:16:43.723827+00:00,49.1
2026-03-01T14:46:40.006212+00:00,Counter-Strike: FUZOS vs Rebels Gaming (BO5) - Master League Portugal Playoffs,counter-strike,1371197,moneyline,Rebels Gaming,true,0.99,0.1,2026-03-01T14:00:25.104048+00:00,2026-03-01T14:42:28.666549+00:00,42.1
2026-03-01T15:09:28.818151+00:00,LoL: Invictus Gaming vs Ninjas in Pyjamas (BO5) - LPL Playoffs,league-of-legends,1352796,over_under,Under,true,0.99,0,2026-03-01T13:56:27.734068+00:00,2026-03-01T15:05:31.936301+00:00,69.1
2026-03-01T15:36:23.450817+00:00,Lugano: Joel Schwaerzler vs Zsombor Piros,atp,5208210,moneyline,Over,true,0.99,0.09,2026-03-01T13:01:12.412527+00:00,2026-03-01T15:32:22.056356+00:00,151.2
2026-03-01T15:36:23.450817+00:00,Lugano: Joel Schwaerzler vs Zsombor Piros,atp,5208210,moneyline,Over,true,0.99,0,2026-03-01T13:01:12.412527+00:00,2026-03-01T15:32:22.056356+00:00,151.2
2026-03-01T15:36:23.450817+00:00,Lugano: Joel Schwaerzler vs Zsombor Piros,atp,5208210,moneyline,Over,true,0.99,0,2026-03-01T13:01:12.412527+00:00,2026-03-01T15:32:22.056356+00:00,151.2
2026-03-01T15:51:21.286859+00:00,Counter-Strike: Omega vs Acend (BO3) - European Pro League Series 5 Group D,counter-strike,1355938,moneyline,Acend,true,0.99,0.99,2026-03-01T12:25:51.056328+00:00,2026-03-01T15:47:15.212801+00:00,201.4
2026-03-01T16:11:52.497084+00:00,US Sassuolo Calcio vs. Atalanta BC - Total Corners,serie-a-2025,,over_under,Over,true,0.99,0,2026-03-01T14:00:25.104048+00:00,2026-03-01T16:07:40.507272+00:00,127.3
2026-03-01T16:30:55.871835+00:00,CD Universidad de Concepción vs. Everton de Viña del Mar,primera-division,90105585,moneyline,No,true,0.99,0.95,2026-03-01T15:01:31.407747+00:00,2026-03-01T16:26:50.443782+00:00,85.3
2026-03-01T16:47:12.818511+00:00,VfB Stuttgart vs. VfL Wolfsburg - Player Props,bundesliga-2025,,moneyline,Yes,true,0.99,0,2026-03-01T14:30:12.275711+00:00,2026-03-01T16:43:01.303984+00:00,132.8
2026-03-01T17:16:44.495860+00:00,"T20 Series West Indies vs Sri Lanka, Women: West Indies vs Sri Lanka",international-cricket,,moneyline,Sri Lanka,true,0.99,0,2026-03-01T17:05:17.571453+00:00,2026-03-01T17:12:27.984217+00:00,7.2
2026-03-01T17:44:03.143431+00:00,FC Utrecht vs. AZ,ere-2025,90090908,moneyline,Yes,true,0.99,0.95,2026-03-01T15:45:55.345156+00:00,2026-03-01T17:39:58.101236+00:00,114.0
2026-03-01T17:56:07.000246+00:00,T20 World Cup: India vs West Indies - Toss Match Double,international-cricket,,moneyline,Yes,true,0.99,0.21,2026-03-01T13:30:22.000443+00:00,2026-03-01T17:52:02.069882+00:00,261.7
2026-03-01T18:07:04.157071+00:00,Arsenal FC vs. Chelsea FC - Player Props,premier-league-2025,,moneyline,No,true,0.99,0.01,2026-03-01T16:30:55.871835+00:00,2026-03-01T18:02:58.758465+00:00,92.0
2026-03-01T18:20:42.514285+00:00,Lille OSC vs. FC Nantes,ligue-1-2025,90094009,moneyline,No,true,0.99,0.76,2026-03-01T16:15:57.290255+00:00,2026-03-01T18:16:39.264721+00:00,120.7
2026-03-01T18:26:20.206768+00:00,Eintracht Frankfurt vs. SC Freiburg,bundesliga-2025,90093703,moneyline,No,true,0.99,0.98,2026-03-01T16:30:55.871835+00:00,2026-03-01T18:22:05.046393+00:00,111.2
2026-03-01T18:29:03.168451+00:00,Valorant: Enterprise Esports vs Bonk (BO3) - VCL NORTH//EAST Playoffs,valorant,1368302,moneyline,Enterprise Esports,true,0.99,0.97,2026-03-01T14:00:25.104048+00:00,2026-03-01T18:24:59.909632+00:00,264.6
2026-03-01T18:48:10.787652+00:00,Valorant: Enterprise Esports vs Bonk (BO3) - VCL NORTH//EAST Playoffs,valorant,1368302,moneyline,Enterprise Esports,true,0.99,0,2026-03-01T18:31:47.671174+00:00,2026-03-01T18:44:07.461730+00:00,12.3
2026-03-01T19:10:54.263176+00:00,North Texas Mean Green vs. UAB Blazers,ncaa-cbb,71902,moneyline,North Texas Mean Green,true,0.99,0,2026-03-01T17:01:08.015761+00:00,2026-03-01T19:06:52.294991+00:00,125.7
2026-03-01T19:21:51.683416+00:00,Rutgers Scarlet Knights vs. Maryland Terrapins,ncaa-cbb,70831,moneyline,Under,true,0.99,0.99,2026-03-01T17:01:08.015761+00:00,2026-03-01T19:17:44.133148+00:00,136.6
2026-03-01T19:27:21.235344+00:00,SK Sigma Olomouc vs. Bohemians Praha 1905,czechia-1,90107363,moneyline,No,true,0.99,0.92,2026-03-01T17:30:21.755747+00:00,2026-03-01T19:23:14.761403+00:00,112.9
2026-03-01T19:35:29.159913+00:00,Real Betis Balompié vs. Sevilla FC,la-liga-2025,90094670,moneyline,No,true,0.99,0.991,2026-03-01T17:30:21.755747+00:00,2026-03-01T19:31:25.605560+00:00,121.1
2026-03-01T19:57:03.442792+00:00,Golden Knights vs. Penguins,nhl-2026,30024920,moneyline,Penguins,true,0.99,0.96,2026-03-01T18:00:14.833529+00:00,2026-03-01T19:53:00.576470+00:00,112.8
2026-03-01T19:59:45.159847+00:00,Valorant: CGN Esports vs Eintracht Frankfurt (BO5) - VCL DACH: Evolution Playoffs,valorant,1344499,moneyline,CGN Esports,true,0.99,0,2026-03-01T16:56:57.447053+00:00,2026-03-01T19:55:43.481106+00:00,178.8
2026-03-01T20:09:01.348602+00:00,LoL: G2 Esports vs Karmine Corp (BO5) - LEC Versus Playoffs,league-of-legends,1350541,spread,Karmine Corp,true,0.99,0.44,2026-03-01T16:10:32.919976+00:00,2026-03-01T20:03:48.702749+00:00,233.3
2026-03-01T20:11:44.673030+00:00,Hamburger SV vs. RB Leipzig - Halftime Result,bundesliga-2025,,moneyline,Yes,true,0.99,0,2026-03-01T19:59:45.159847+00:00,2026-03-01T20:07:40.528966+00:00,7.9
2026-03-01T20:49:40.251390+00:00,North Carolina State Wolfpack vs. Pittsburgh Panthers (W),cwbb,146364,moneyline,North Carolina State Wolfpack,true,0.99,0.959,2026-03-01T18:00:14.833529+00:00,2026-03-01T20:45:37.665703+00:00,165.4
2026-03-01T20:52:23.147575+00:00,AD Pasto vs. Cúcuta Deportivo FC,primera-a,90105868,moneyline,No,true,0.99,0.99,2026-03-01T19:00:06.644174+00:00,2026-03-01T20:48:19.532717+00:00,108.2
2026-03-01T20:52:23.147575+00:00,Rider Broncs vs. Siena Saints,ncaa-cbb,68476,moneyline,Siena Saints,true,0.99,0,2026-03-01T20:41:33.262025+00:00,2026-03-01T20:48:19.532717+00:00,6.8
2026-03-01T21:00:31.988867+00:00,Auburn Tigers vs. Arkansas Razorbacks (W),cwbb,144617,moneyline,Arkansas Razorbacks,true,0.99,0.94,2026-03-01T18:00:14.833529+00:00,2026-03-01T20:56:29.442559+00:00,176.2
2026-03-01T21:03:14.573549+00:00,FC UTA Arad vs. FCSB,romania-1,90106876,moneyline,No,true,0.99,0.971,2026-03-01T19:00:06.644174+00:00,2026-03-01T20:59:11.701599+00:00,119.1
2026-03-01T21:03:14.573549+00:00,FC UTA Arad vs. FCSB,romania-1,90106876,moneyline,Yes,true,0.99,0,2026-03-01T20:49:40.251390+00:00,2026-03-01T20:59:11.701599+00:00,9.5
2026-03-01T21:17:56.078675+00:00,Saint Peter's Peacocks vs. Marist Red Foxes,ncaa-cbb,68480,moneyline,Saint Peter's Peacocks,true,0.99,0.98,2026-03-01T19:00:06.644174+00:00,2026-03-01T21:12:46.381135+00:00,132.7
2026-03-01T21:17:56.078675+00:00,"BNP Paribas Open, Qualification: Elizabeth Mandlik vs Diane Parry",wta,5208816,moneyline,Diane Parry,true,0.99,0.97,2026-03-01T19:46:16.028249+00:00,2026-03-01T21:12:46.381135+00:00,86.5
2026-03-01T21:23:17.096946+00:00,Charlotte 49ers vs. Florida Atlantic Owls,ncaa-cbb,71901,moneyline,Florida Atlantic Owls,true,0.99,0.95,2026-03-01T19:00:06.644174+00:00,2026-03-01T21:19:17.222424+00:00,139.2
2026-03-01T21:36:43.814011+00:00,Pyramids FC vs. Zamalek SC,egypt-1,90107160,moneyline,No,true,0.99,0.95,2026-03-01T19:30:03.553180+00:00,2026-03-01T21:32:42.191524+00:00,122.6
2026-03-01T21:36:43.814011+00:00,Modern SC vs. Petrojet SC,egypt-1,90107157,moneyline,No,true,0.99,0,2026-03-01T21:25:59.425938+00:00,2026-03-01T21:32:42.191524+00:00,6.7
2026-03-01T22:16:59.142808+00:00,Florida Gators vs. Georgia Bulldogs (W),cwbb,144615,moneyline,Georgia Bulldogs,true,0.99,0.93,2026-03-01T19:00:06.644174+00:00,2026-03-01T22:12:58.084639+00:00,192.9
2026-03-01T23:19:52.329489+00:00,Call of Duty: Miami Heretics vs Cloud9 New York (BO5) - Call of Duty League Stage 2 Major Qualifiers Qualifiers,call-of-duty,1350390,moneyline,Miami Heretics,true,0.99,0.95,2026-03-01T22:31:31.957996+00:00,2026-03-01T23:15:52.210733+00:00,44.3
2026-03-01T23:31:43.923525+00:00,Jets vs. Sharks,nhl-2026,30024922,moneyline,Under,true,0.99,0.999,2026-03-01T21:00:31.988867+00:00,2026-03-01T23:26:32.300882+00:00,146.0
2026-03-01T23:37:05.038189+00:00,Blackhawks vs. Utah,nhl-2026,30024921,spread,Blackhawks,true,0.99,0.96,2026-03-01T21:00:31.988867+00:00,2026-03-01T23:33:05.017901+00:00,152.6
2026-03-01T23:37:05.038189+00:00,AHL: Rochester Americans vs. Syracuse Crunch,ahl-2026,4897132,moneyline,Syracuse Crunch,true,0.99,0.95,2026-03-01T21:00:31.988867+00:00,2026-03-01T23:33:05.017901+00:00,152.6
2026-03-02T00:03:38.981607+00:00,Valorant: Enterprise Esports vs Bonk (BO3) - VCL NORTH//EAST Playoffs,valorant,1368302,spread,Bonk,true,0.99,0.98,2026-03-01T14:00:25.104048+00:00,2026-03-01T23:59:40.588716+00:00,599.3
2026-03-02T00:19:36.345475+00:00,Call of Duty: Vancouver Surge vs OpTic Texas (BO5) - Call of Duty League Stage 2 Major Qualifiers Qualifiers,call-of-duty,1350391,over_under,Under,true,0.99,0.54,2026-03-01T23:31:43.923525+00:00,2026-03-02T00:15:39.193425+00:00,43.9
2026-03-02T00:27:32.077232+00:00,Grizzlies vs. Pacers,nba-2026,20023337,moneyline,Under,true,0.99,0.981,2026-03-01T22:00:49.833076+00:00,2026-03-02T00:23:34.734064+00:00,142.7
2026-03-02T00:39:00.382803+00:00,Top 14: Pau vs Union Bordeaux Begles,rugby-top-14,4866600,moneyline,No,true,0.99,0.27,2026-03-01T20:06:16.255004+00:00,2026-03-02T00:34:00.808430+00:00,267.7
2026-03-02T00:41:33.519352+00:00,Blues vs. Wild,nhl-2026,30024924,spread,Blues,true,0.99,0.999,2026-03-01T22:00:49.833076+00:00,2026-03-02T00:36:32.575048+00:00,155.7
2026-03-02T01:44:32.493288+00:00,Bucks vs. Bulls,nba-2026,20023335,spread,Bulls,true,0.99,0.8,2026-03-01T22:53:06.627565+00:00,2026-03-02T01:12:36.876326+00:00,139.5
2026-03-02T02:01:07.548887+00:00,Thunder vs. Mavericks,nba-2026,20023341,moneyline,Yes,true,0.99,0.98,2026-03-02T01:12:36.876326+00:00,2026-03-02T01:57:20.378993+00:00,44.7
2026-03-02T04:48:19.721416+00:00,Pelicans vs. Clippers,nba-2026,20023342,moneyline,Over,true,0.99,0.87,2026-03-02T02:01:07.548887+00:00,2026-03-02T04:01:16.073290+00:00,120.1
2026-03-02T04:48:19.721416+00:00,Pelicans vs. Clippers,nba-2026,20023342,moneyline,Over,true,0.99,0.87,2026-03-02T02:01:07.548887+00:00,2026-03-02T04:01:16.073290+00:00,120.1
2026-03-02T04:50:45.584526+00:00,Pelicans vs. Clippers,nba-2026,20023342,spread,Clippers,true,0.99,0.64,2026-03-02T02:01:07.548887+00:00,2026-03-02T04:30:09.423507+00:00,149.0
2026-03-02T06:19:08.247966+00:00,Fath Union Sport vs. RCA Zemamra,morocco-1,90108354,moneyline,No,true,0.99,0.98,2026-03-01T22:00:49.833076+00:00,2026-03-02T06:01:18.261095+00:00,480.5
2026-03-02T11:15:29.397187+00:00,LoL: Weibo Gaming vs Top Esports (BO5) - LPL Playoffs,league-of-legends,1352800,moneyline,Weibo Gaming,true,0.99,0.99,2026-03-02T11:00:21.632179+00:00,2026-03-02T11:13:35.492457+00:00,13.2
2026-03-02T12:02:00.687634+00:00,LoL: Uwinks vs Rising Gaming (BO1) - LJL Stage 1 Group A,league-of-legends,1369935,moneyline,Rising Gaming,true,0.99,0.9,2026-03-02T11:00:21.632179+00:00,2026-03-02T11:43:43.749123+00:00,43.4
2026-03-02T14:11:54.527639+00:00,FK Sochi vs. FK Spartak Moskva,russian-premier-league,90091569,moneyline,Yes,true,0.99,0.981,2026-03-01T13:30:22.000443+00:00,2026-03-02T14:04:10.950248+00:00,1473.8
2026-03-02T14:45:17.599924+00:00,"CSA T20 Division 1, Women: South Western Districts vs Dolphins",csa-t20,,moneyline,South Western Districts,true,0.99,0.89,2026-03-01T09:00:45.876803+00:00,2026-03-02T14:43:31.301134+00:00,1782.8
2026-03-02T21:46:09.868146+00:00,Valorant: Formulation Gaming vs Team Liquid Academy (BO3) - VCL NORTH//EAST Playoffs,valorant,1369898,moneyline,Team Liquid Academy,true,0.99,0.91,2026-03-02T18:31:57.360903+00:00,2026-03-02T20:45:20.412934+00:00,133.4
2026-03-02T22:02:58.998074+00:00,"BNP Paribas Open, Qualification: Nicolas Mejia vs Nikoloz Basilashvili",atp,5209877,moneyline,Mejia,true,0.99,0,2026-03-02T20:45:20.412934+00:00,2026-03-02T21:02:19.605582+00:00,17.0
2026-03-02T22:08:19.060748+00:00,"BNP Paribas Open, Qualification: Nicolas Mejia vs Nikoloz Basilashvili",atp,5209877,spread,Basilashvili,true,0.99,0.93,2026-03-02T20:45:20.412934+00:00,2026-03-02T22:04:19.155151+00:00,79.0
2026-03-02T22:17:17.746018+00:00,"BNP Paribas Open, Qualification: Tristan Schoolkate vs Alex Bolt",atp,5209878,spread,Bolt,true,0.99,0.01,2026-03-02T19:55:03.831652+00:00,2026-03-02T22:13:51.179803+00:00,138.8
2026-03-03T02:45:09.755626+00:00,"T20 Series Hong Kong vs Kuwait: Hong Kong, China vs Kuwait",international-cricket,,moneyline,Kuwait,true,0.99,0,2026-03-02T21:46:09.868146+00:00,2026-03-03T01:52:37.856557+00:00,246.5
2026-03-03T03:05:59.343120+00:00,Celtics vs. Bucks,nba-2026,20023345,moneyline,No,true,0.99,0.03,2026-03-03T00:45:55.662921+00:00,2026-03-03T02:46:31.221883+00:00,120.6
2026-03-03T03:05:59.343120+00:00,Celtics vs. Bucks,nba-2026,20023345,moneyline,No,true,0.99,0.03,2026-03-03T00:45:55.662921+00:00,2026-03-03T02:46:31.221883+00:00,120.6
2026-03-03T03:05:59.343120+00:00,Celtics vs. Bucks,nba-2026,20023345,moneyline,No,true,0.99,0.293,2026-03-03T00:45:55.662921+00:00,2026-03-03T02:46:31.221883+00:00,120.6
2026-03-03T03:05:59.343120+00:00,Celtics vs. Bucks,nba-2026,20023345,moneyline,No,true,0.99,0.632,2026-03-03T00:45:55.662921+00:00,2026-03-03T02:46:31.221883+00:00,120.6
2026-03-03T03:05:59.343120+00:00,Celtics vs. Bucks,nba-2026,20023345,moneyline,No,true,0.99,0,2026-03-03T00:45:55.662921+00:00,2026-03-03T02:46:31.221883+00:00,120.6
2026-03-03T03:05:59.343120+00:00,Celtics vs. Bucks,nba-2026,20023345,moneyline,No,true,0.99,0,2026-03-03T00:45:55.662921+00:00,2026-03-03T02:46:31.221883+00:00,120.6
2026-03-03T03:05:59.343120+00:00,Celtics vs. Bucks,nba-2026,20023345,moneyline,No,true,0.99,0,2026-03-03T01:17:35.324301+00:00,2026-03-03T02:46:31.221883+00:00,88.9
2026-03-03T03:30:21.146748+00:00,Northern Colorado Bears vs. Montana Grizzlies (W),cwbb,145003,moneyline,Northern Colorado Bears,true,0.99,0.86,2026-03-03T01:01:03.723376+00:00,2026-03-03T03:26:18.005460+00:00,145.2
2026-03-03T04:55:42.551311+00:00,Northern Colorado Bears vs. Montana Grizzlies (W),cwbb,145003,moneyline,Northern Colorado Bears,true,0.99,0.911,2026-03-03T03:39:39.736792+00:00,2026-03-03T03:45:41.502950+00:00,6.0
2026-03-03T05:39:10.689142+00:00,Clippers vs. Warriors,nba-2026,20023347,moneyline,Under,true,0.99,0.95,2026-03-03T03:03:15.503128+00:00,2026-03-03T05:37:22.608961+00:00,154.1
2026-03-03T08:33:08.836159+00:00,Antalya 2: Adelina Lachinova vs Maja Chwalinska,wta,5209355,moneyline,Maja Chwalinska,true,0.99,0.96,2026-03-03T07:40:18.245716+00:00,2026-03-03T08:30:31.258387+00:00,50.2
2026-03-03T08:45:54.207177+00:00,Antalya 2: Adelina Lachinova vs Maja Chwalinska,wta,5209355,moneyline,Maja Chwalinska,true,0.99,0,2026-03-03T08:34:08.558767+00:00,2026-03-03T08:43:27.386783+00:00,9.3
2026-03-03T09:19:47.575817+00:00,Honor of Kings: Xianyou Gaming vs WLT Esports Club (BO5) - KPL Growth League Group Stage,honor-of-kings,1325073,spread,Xianyou Gaming,true,0.99,0,2026-03-03T07:00:03.842885+00:00,2026-03-03T09:16:43.175807+00:00,136.7
2026-03-03T10:34:55.671205+00:00,LoL: T1 Academy vs Nongshim Esports Academy (BO5) - LCK Challengers League Kickoff Playoffs,league-of-legends,1310974,moneyline,Nongshim Esports Academy,true,0.99,0.98,2026-03-03T08:00:26.142591+00:00,2026-03-03T09:31:05.866721+00:00,90.7
2026-03-03T10:42:13.723022+00:00,LoL: Anyone's Legend vs Invictus Gaming (BO5) - LPL Playoffs,league-of-legends,1352801,spread,Invictus Gaming,true,0.99,0.54,2026-03-03T09:00:28.310870+00:00,2026-03-03T10:39:16.533375+00:00,98.8
2026-03-03T13:47:41.038721+00:00,Counter-Strike: WHITEBIRD vs 5Actors (BO3) - IZI WEX Group A,counter-strike,1381472,moneyline,WHITEBIRD,true,0.99,0.99,2026-03-03T11:00:26.318190+00:00,2026-03-03T13:29:11.888330+00:00,148.8
2026-03-03T14:21:21.491538+00:00,Kigali: Sean Cuenin vs Zdenek Kolar,atp,5208511,moneyline,Zdenek Kolar,true,0.99,0.96,2026-03-03T12:00:03.817878+00:00,2026-03-03T13:31:03.399510+00:00,91.0
2026-03-03T19:24:35.606199+00:00,KHL: Dinamo Minsk vs. Metallurg Magnitogorsk,khl-2026,4852515,moneyline,Metallurg Magnitogorsk,true,0.99,0.94,2026-03-03T16:21:48.767476+00:00,2026-03-03T18:33:59.695388+00:00,132.2
2026-03-03T19:58:22.188789+00:00,Counter-Strike: G2 Ares vs WW Team (BO3) - Exort Meteor Playoffs,counter-strike,1378853,moneyline,WW Team,true,0.99,0.999,2026-03-03T18:00:45.014914+00:00,2026-03-03T19:07:49.144215+00:00,67.1
